age,year,mx
90,2088,0.08976
90,2089,0.08903
90,2090,0.08831
90,2091,0.08759
90,2092,0.08688
90,2093,0.08617
90,2094,0.08547
90,2095,0.08478
90,2096,0.08409
90,2097,0.08341
90,2098,0.08273
90,2099,0.08205
90,2100,0.08139
91,2022,0.17549
91,2023,0.17144
91,2024,0.1674
91,2025,0.16616
91,2026,0.16493
91,2027,0.1637
91,2028,0.16249
91,2029,0.16128
91,2030,0.16009
91,2031,0.1589
91,2032,0.15772
91,2033,0.15655
91,2034,0.15539
91,2035,0.15423
91,2036,0.15309
91,2037,0.15195
91,2038,0.15083
91,2039,0.14971
91,2040,0.1486
91,2041,0.14749
91,2042,0.1464
91,2043,0.14531
91,2044,0.14424
91,2045,0.14317
91,2046,0.1421
91,2047,0.14105
91,2048,0.14
91,2049,0.13896
91,2050,0.13793
91,2051,0.13691
91,2052,0.13589
91,2053,0.13488
91,2054,0.13388
91,2055,0.13289
91,2056,0.1319
91,2057,0.13093
91,2058,0.12995
91,2059,0.12899
91,2060,0.12803
91,2061,0.12708
91,2062,0.12614
91,2063,0.1252
91,2064,0.12428
91,2065,0.12335
91,2066,0.12244
91,2067,0.12153
91,2068,0.12063
91,2069,0.11973
91,2070,0.11884
91,2071,0.11796
91,2072,0.11709
91,2073,0.11622
91,2074,0.11536
91,2075,0.1145
91,2076,0.11365
91,2077,0.11281
91,2078,0.11197
91,2079,0.11114
91,2080,0.11032
91,2081,0.1095
91,2082,0.10868
91,2083,0.10788
91,2084,0.10708
91,2085,0.10628
91,2086,0.10549
91,2087,0.10471
91,2088,0.10393
91,2089,0.10316
91,2090,0.1024
91,2091,0.10164
91,2092,0.10088
91,2093,0.10014
91,2094,0.09939
91,2095,0.09865
91,2096,0.09792
91,2097,0.0972
91,2098,0.09648
91,2099,0.09576
91,2100,0.09505
92,2022,0.19272
92,2023,0.18839
92,2024,0.18406
92,2025,0.18283
92,2026,0.18161
92,2027,0.18039
92,2028,0.17919
92,2029,0.17799
92,2030,0.1768
92,2031,0.17562
92,2032,0.17445
92,2033,0.17328
92,2034,0.17212
92,2035,0.17097
92,2036,0.16983
92,2037,0.1687
92,2038,0.16757
92,2039,0.16645
92,2040,0.16534
92,2041,0.16423
92,2042,0.16313
92,2043,0.16204
92,2044,0.16096
92,2045,0.15989
92,2046,0.15882
92,2047,0.15776
92,2048,0.1567
92,2049,0.15565
92,2050,0.15461
92,2051,0.15358
92,2052,0.15255
92,2053,0.15154
92,2054,0.15052
92,2055,0.14952
92,2056,0.14852
92,2057,0.14753
92,2058,0.14654
92,2059,0.14556
92,2060,0.14459
92,2061,0.14362
92,2062,0.14266
92,2063,0.14171
92,2064,0.14076
92,2065,0.13982
92,2066,0.13889
92,2067,0.13796
92,2068,0.13704
92,2069,0.13612
92,2070,0.13521
92,2071,0.13431
92,2072,0.13341
92,2073,0.13252
92,2074,0.13163
92,2075,0.13075
92,2076,0.12988
92,2077,0.12901
92,2078,0.12815
92,2079,0.12729
92,2080,0.12644
92,2081,0.1256
92,2082,0.12476
92,2083,0.12392
92,2084,0.1231
92,2085,0.12227
92,2086,0.12146
92,2087,0.12065
92,2088,0.11984
92,2089,0.11904
92,2090,0.11824
92,2091,0.11745
92,2092,0.11667
92,2093,0.11589
92,2094,0.11511
92,2095,0.11434
92,2096,0.11358
92,2097,0.11282
92,2098,0.11207
92,2099,0.11132
92,2100,0.11058
93,2022,0.2106
93,2023,0.20603
93,2024,0.20147
93,2025,0.20027
93,2026,0.19909
93,2027,0.1979
93,2028,0.19673
93,2029,0.19556
93,2030,0.1944
93,2031,0.19325
93,2032,0.1921
93,2033,0.19096
93,2034,0.18983
93,2035,0.1887
93,2036,0.18758
93,2037,0.18647
93,2038,0.18537
93,2039,0.18427
93,2040,0.18317
93,2041,0.18209
93,2042,0.18101
93,2043,0.17993
93,2044,0.17886
93,2045,0.1778
93,2046,0.17675
93,2047,0.1757
93,2048,0.17466
93,2049,0.17362
93,2050,0.17259
93,2051,0.17157
93,2052,0.17055
93,2053,0.16954
93,2054,0.16853
93,2055,0.16753
93,2056,0.16654
93,2057,0.16555
93,2058,0.16457
93,2059,0.16359
93,2060,0.16262
93,2061,0.16166
93,2062,0.1607
93,2063,0.15974
93,2064,0.1588
93,2065,0.15785
93,2066,0.15692
93,2067,0.15599
93,2068,0.15506
93,2069,0.15414
93,2070,0.15323
93,2071,0.15232
93,2072,0.15141
93,2073,0.15052
93,2074,0.14962
93,2075,0.14873
93,2076,0.14785
93,2077,0.14698
93,2078,0.1461
93,2079,0.14524
93,2080,0.14437
93,2081,0.14352
93,2082,0.14267
93,2083,0.14182
93,2084,0.14098
93,2085,0.14014
93,2086,0.13931
93,2087,0.13848
93,2088,0.13766
93,2089,0.13685
93,2090,0.13603
93,2091,0.13523
93,2092,0.13443
93,2093,0.13363
93,2094,0.13283
93,2095,0.13205
93,2096,0.13126
93,2097,0.13048
93,2098,0.12971
93,2099,0.12894
93,2100,0.12818
94,2022,0.22909
94,2023,0.22434
94,2024,0.21958
94,2025,0.21845
94,2026,0.21732
94,2027,0.21619
94,2028,0.21507
94,2029,0.21396
94,2030,0.21285
94,2031,0.21175
94,2032,0.21065
94,2033,0.20956
94,2034,0.20848
94,2035,0.2074
94,2036,0.20632
94,2037,0.20526
94,2038,0.20419
94,2039,0.20314
94,2040,0.20209
94,2041,0.20104
94,2042,0.2
94,2043,0.19896
94,2044,0.19793
94,2045,0.19691
94,2046,0.19589
94,2047,0.19487
94,2048,0.19387
94,2049,0.19286
94,2050,0.19186
94,2051,0.19087
94,2052,0.18988
94,2053,0.1889
94,2054,0.18792
94,2055,0.18695
94,2056,0.18598
94,2057,0.18502
94,2058,0.18406
94,2059,0.18311
94,2060,0.18216
94,2061,0.18122
94,2062,0.18028
94,2063,0.17934
94,2064,0.17842
94,2065,0.17749
94,2066,0.17657
94,2067,0.17566
94,2068,0.17475
94,2069,0.17385
94,2070,0.17295
94,2071,0.17205
94,2072,0.17116
94,2073,0.17027
94,2074,0.16939
94,2075,0.16852
94,2076,0.16764
94,2077,0.16678
94,2078,0.16591
94,2079,0.16505
94,2080,0.1642
94,2081,0.16335
94,2082,0.1625
94,2083,0.16166
94,2084,0.16082
94,2085,0.15999
94,2086,0.15916
94,2087,0.15834
94,2088,0.15752
94,2089,0.1567
94,2090,0.15589
94,2091,0.15509
94,2092,0.15428
94,2093,0.15348
94,2094,0.15269
94,2095,0.1519
94,2096,0.15111
94,2097,0.15033
94,2098,0.14955
94,2099,0.14878
94,2100,0.14801
95,2022,0.2481
95,2023,0.24319
95,2024,0.23829
95,2025,0.23723
95,2026,0.23619
95,2027,0.23514
95,2028,0.2341
95,2029,0.23307
95,2030,0.23204
95,2031,0.23101
95,2032,0.22999
95,2033,0.22898
95,2034,0.22796
95,2035,0.22696
95,2036,0.22595
95,2037,0.22495
95,2038,0.22396
95,2039,0.22297
95,2040,0.22199
95,2041,0.221
95,2042,0.22003
95,2043,0.21906
95,2044,0.21809
95,2045,0.21712
95,2046,0.21616
95,2047,0.21521
95,2048,0.21426
95,2049,0.21331
95,2050,0.21237
95,2051,0.21143
95,2052,0.2105
95,2053,0.20957
95,2054,0.20864
95,2055,0.20772
95,2056,0.2068
95,2057,0.20589
95,2058,0.20498
95,2059,0.20407
95,2060,0.20317
95,2061,0.20227
95,2062,0.20138
95,2063,0.20049
95,2064,0.1996
95,2065,0.19872
95,2066,0.19784
95,2067,0.19697
95,2068,0.1961
95,2069,0.19523
95,2070,0.19437
95,2071,0.19351
95,2072,0.19265
95,2073,0.1918
95,2074,0.19095
95,2075,0.19011
95,2076,0.18927
95,2077,0.18843
95,2078,0.1876
95,2079,0.18677
95,2080,0.18595
95,2081,0.18512
95,2082,0.18431
95,2083,0.18349
95,2084,0.18268
95,2085,0.18187
95,2086,0.18107
95,2087,0.18027
95,2088,0.17947
95,2089,0.17868
95,2090,0.17789
95,2091,0.17711
95,2092,0.17632
95,2093,0.17554
95,2094,0.17477
95,2095,0.174
95,2096,0.17323
95,2097,0.17246
95,2098,0.1717
95,2099,0.17094
95,2100,0.17018
96,2022,0.26747
96,2023,0.26246
96,2024,0.25746
96,2025,0.25652
96,2026,0.25558
96,2027,0.25464
96,2028,0.25371
96,2029,0.25278
96,2030,0.25185
96,2031,0.25093
96,2032,0.25001
96,2033,0.24909
96,2034,0.24818
96,2035,0.24727
96,2036,0.24636
96,2037,0.24546
96,2038,0.24456
96,2039,0.24366
96,2040,0.24277
96,2041,0.24188
96,2042,0.24099
96,2043,0.24011
96,2044,0.23923
96,2045,0.23835
96,2046,0.23748
96,2047,0.23661
96,2048,0.23574
96,2049,0.23488
96,2050,0.23402
96,2051,0.23316
96,2052,0.23231
96,2053,0.23146
96,2054,0.23061
96,2055,0.22976
96,2056,0.22892
96,2057,0.22808
96,2058,0.22725
96,2059,0.22641
96,2060,0.22558
96,2061,0.22476
96,2062,0.22393
96,2063,0.22311
96,2064,0.2223
96,2065,0.22148
96,2066,0.22067
96,2067,0.21986
96,2068,0.21905
96,2069,0.21825
96,2070,0.21745
96,2071,0.21666
96,2072,0.21586
96,2073,0.21507
96,2074,0.21428
96,2075,0.2135
96,2076,0.21271
96,2077,0.21193
96,2078,0.21116
96,2079,0.21038
96,2080,0.20961
96,2081,0.20885
96,2082,0.20808
96,2083,0.20732
96,2084,0.20656
96,2085,0.2058
96,2086,0.20505
96,2087,0.2043
96,2088,0.20355
96,2089,0.2028
96,2090,0.20206
96,2091,0.20132
96,2092,0.20058
96,2093,0.19984
96,2094,0.19911
96,2095,0.19838
96,2096,0.19766
96,2097,0.19693
96,2098,0.19621
96,2099,0.19549
96,2100,0.19477
97,2022,0.28707
97,2023,0.28206
97,2024,0.27704
97,2025,0.27623
97,2026,0.27542
97,2027,0.27462
97,2028,0.27382
97,2029,0.27302
97,2030,0.27222
97,2031,0.27142
97,2032,0.27063
97,2033,0.26984
97,2034,0.26905
97,2035,0.26827
97,2036,0.26748
97,2037,0.2667
97,2038,0.26592
97,2039,0.26514
97,2040,0.26437
97,2041,0.2636
97,2042,0.26283
97,2043,0.26206
97,2044,0.26129
97,2045,0.26053
97,2046,0.25977
97,2047,0.25901
97,2048,0.25825
97,2049,0.2575
97,2050,0.25675
97,2051,0.256
97,2052,0.25525
97,2053,0.2545
97,2054,0.25376
97,2055,0.25302
97,2056,0.25228
97,2057,0.25154
97,2058,0.25081
97,2059,0.25007
97,2060,0.24934
97,2061,0.24861
97,2062,0.24789
97,2063,0.24716
97,2064,0.24644
97,2065,0.24572
97,2066,0.245
97,2067,0.24429
97,2068,0.24357
97,2069,0.24286
97,2070,0.24215
97,2071,0.24145
97,2072,0.24074
97,2073,0.24004
97,2074,0.23934
97,2075,0.23864
97,2076,0.23794
97,2077,0.23724
97,2078,0.23655
97,2079,0.23586
97,2080,0.23517
97,2081,0.23448
97,2082,0.2338
97,2083,0.23312
97,2084,0.23243
97,2085,0.23175
97,2086,0.23108
97,2087,0.2304
97,2088,0.22973
97,2089,0.22906
97,2090,0.22839
97,2091,0.22772
97,2092,0.22706
97,2093,0.22639
97,2094,0.22573
97,2095,0.22507
97,2096,0.22441
97,2097,0.22376
97,2098,0.22311
97,2099,0.22245
97,2100,0.2218
98,2022,0.30684
98,2023,0.30197
98,2024,0.29709
98,2025,0.29644
98,2026,0.29578
98,2027,0.29513
98,2028,0.29448
98,2029,0.29383
98,2030,0.29319
98,2031,0.29254
98,2032,0.2919
98,2033,0.29125
98,2034,0.29061
98,2035,0.28997
98,2036,0.28933
98,2037,0.2887
98,2038,0.28806
98,2039,0.28743
98,2040,0.2868
98,2041,0.28616
98,2042,0.28553
98,2043,0.28491
98,2044,0.28428
98,2045,0.28365
98,2046,0.28303
98,2047,0.2824
98,2048,0.28178
98,2049,0.28116
98,2050,0.28054
98,2051,0.27993
98,2052,0.27931
98,2053,0.27869
98,2054,0.27808
98,2055,0.27747
98,2056,0.27686
98,2057,0.27625
98,2058,0.27564
98,2059,0.27503
98,2060,0.27443
98,2061,0.27382
98,2062,0.27322
98,2063,0.27262
98,2064,0.27202
98,2065,0.27142
98,2066,0.27082
98,2067,0.27023
98,2068,0.26963
98,2069,0.26904
98,2070,0.26845
98,2071,0.26785
98,2072,0.26727
98,2073,0.26668
98,2074,0.26609
98,2075,0.2655
98,2076,0.26492
98,2077,0.26434
98,2078,0.26375
98,2079,0.26317
98,2080,0.26259
98,2081,0.26202
98,2082,0.26144
98,2083,0.26086
98,2084,0.26029
98,2085,0.25972
98,2086,0.25914
98,2087,0.25857
98,2088,0.258
98,2089,0.25744
98,2090,0.25687
98,2091,0.2563
98,2092,0.25574
98,2093,0.25518
98,2094,0.25462
98,2095,0.25405
98,2096,0.2535
98,2097,0.25294
98,2098,0.25238
98,2099,0.25182
98,2100,0.25127
99,2022,0.32686
99,2023,0.32234
99,2024,0.31781
99,2025,0.31733
99,2026,0.31685
99,2027,0.31636
99,2028,0.31588
99,2029,0.3154
99,2030,0.31493
99,2031,0.31445
99,2032,0.31397
99,2033,0.31349
99,2034,0.31302
99,2035,0.31254
99,2036,0.31207
99,2037,0.31159
99,2038,0.31112
99,2039,0.31065
99,2040,0.31018
99,2041,0.30971
99,2042,0.30923
99,2043,0.30877
99,2044,0.3083
99,2045,0.30783
99,2046,0.30736
99,2047,0.30689
99,2048,0.30643
99,2049,0.30596
99,2050,0.3055
99,2051,0.30503
99,2052,0.30457
99,2053,0.30411
99,2054,0.30365
99,2055,0.30319
99,2056,0.30273
99,2057,0.30227
99,2058,0.30181
99,2059,0.30135
99,2060,0.30089
99,2061,0.30043
99,2062,0.29998
99,2063,0.29952
99,2064,0.29907
99,2065,0.29861
99,2066,0.29816
99,2067,0.29771
99,2068,0.29725
99,2069,0.2968
99,2070,0.29635
99,2071,0.2959
99,2072,0.29545
99,2073,0.295
99,2074,0.29456
99,2075,0.29411
99,2076,0.29366
99,2077,0.29322
99,2078,0.29277
99,2079,0.29233
99,2080,0.29188
99,2081,0.29144
99,2082,0.291
99,2083,0.29056
99,2084,0.29011
99,2085,0.28967
99,2086,0.28923
99,2087,0.28879
99,2088,0.28836
99,2089,0.28792
99,2090,0.28748
99,2091,0.28704
99,2092,0.28661
99,2093,0.28617
99,2094,0.28574
99,2095,0.2853
99,2096,0.28487
99,2097,0.28444
99,2098,0.28401
99,2099,0.28358
99,2100,0.28314
100,2022,0.34814
100,2023,0.34814
100,2024,0.34814
100,2025,0.34814
100,2026,0.34814
100,2027,0.34814
100,2028,0.34814
100,2029,0.34814
100,2030,0.34814
100,2031,0.34814
100,2032,0.34814
100,2033,0.34814
100,2034,0.34814
100,2035,0.34814
100,2036,0.34814
100,2037,0.34814
100,2038,0.34814
100,2039,0.34814
100,2040,0.34814
100,2041,0.34814
100,2042,0.34814
100,2043,0.34814
100,2044,0.34814
100,2045,0.34814
100,2046,0.34814
100,2047,0.34814
100,2048,0.34814
100,2049,0.34814
100,2050,0.34814
100,2051,0.34814
100,2052,0.34814
100,2053,0.34814
100,2054,0.34814
100,2055,0.34814
100,2056,0.34814
100,2057,0.34814
100,2058,0.34814
100,2059,0.34814
100,2060,0.34814
100,2061,0.34814
100,2062,0.34814
100,2063,0.34814
100,2064,0.34814
100,2065,0.34814
100,2066,0.34814
100,2067,0.34814
100,2068,0.34814
100,2069,0.34814
100,2070,0.34814
100,2071,0.34814
100,2072,0.34814
100,2073,0.34814
100,2074,0.34814
100,2075,0.34814
100,2076,0.34814
100,2077,0.34814
100,2078,0.34814
100,2079,0.34814
100,2080,0.34814
100,2081,0.34814
100,2082,0.34814
100,2083,0.34814
100,2084,0.34814
100,2085,0.34814
100,2086,0.34814
100,2087,0.34814
100,2088,0.34814
100,2089,0.34814
100,2090,0.34814
100,2091,0.34814
100,2092,0.34814
100,2093,0.34814
100,2094,0.34814
100,2095,0.34814
100,2096,0.34814
100,2097,0.34814
100,2098,0.34814
100,2099,0.34814
100,2100,0.34814
