ssp,age,sex,period,assr,CNTR_CODE,cntr_name
2,25--29,Female,2065-2070,1,UK,United Kingdom
2,35--39,Male,2030-2035,0.995,UK,United Kingdom
1,15--19,Female,1975-1980,0.998,UK,United Kingdom
2,45--49,Female,1990-1995,0.986,UK,United Kingdom
2,55--59,Male,1955-1960,0.893,UK,United Kingdom
3,90--94,Male,2090-2095,0.388,UK,United Kingdom
3,100+,Female,2050-2055,0.082,UK,United Kingdom
3,0--4,Female,2015-2020,0.999,UK,United Kingdom
1,85--89,Female,1990-1995,0.434,UK,United Kingdom
3,35--39,Male,2025-2030,0.994,UK,United Kingdom
2,20--24,Female,2090-2095,1,UK,United Kingdom
2,30--34,Male,2055-2060,0.998,UK,United Kingdom
1,20--24,Male,1965-1970,0.995,UK,United Kingdom
2,40--44,Female,2015-2020,0.994,UK,United Kingdom
2,50--54,Male,1980-1985,0.949,UK,United Kingdom
1,60--64,Female,2090-2095,1,UK,United Kingdom
3,Newborn,Female,2040-2045,0.997,UK,United Kingdom
1,70--74,Male,2055-2060,0.976,UK,United Kingdom
1,80--84,Female,2015-2020,0.718,UK,United Kingdom
3,30--34,Male,2050-2055,0.996,UK,United Kingdom
2,25--29,Male,2080-2085,0.999,UK,United Kingdom
2,35--39,Female,2040-2045,0.998,UK,United Kingdom
3,50--54,Male,1975-1980,0.943,UK,United Kingdom
2,45--49,Male,2005-2010,0.983,UK,United Kingdom
2,55--59,Female,1965-1970,0.949,UK,United Kingdom
1,65--69,Male,2080-2085,0.999,UK,United Kingdom
3,0--4,Male,2030-2035,0.999,UK,United Kingdom
1,75--79,Female,2040-2045,0.94,UK,United Kingdom
1,85--89,Male,2005-2010,0.396,UK,United Kingdom
3,35--39,Female,2035-2040,0.997,UK,United Kingdom
2,30--34,Female,2065-2070,1,UK,United Kingdom
2,40--44,Male,2030-2035,0.993,UK,United Kingdom
1,20--24,Female,1975-1980,0.998,UK,United Kingdom
2,50--54,Female,1990-1995,0.977,UK,United Kingdom
2,60--64,Male,1955-1960,0.837,UK,United Kingdom
3,95--99,Male,2090-2095,0.183,UK,United Kingdom
3,Newborn,Male,2055-2060,0.997,UK,United Kingdom
3,5--9,Female,2015-2020,1,UK,United Kingdom
1,90--94,Female,1990-1995,0.269,UK,United Kingdom
3,40--44,Male,2025-2030,0.991,UK,United Kingdom
2,25--29,Female,2090-2095,1,UK,United Kingdom
2,35--39,Male,2055-2060,0.997,UK,United Kingdom
1,25--29,Male,1965-1970,0.995,UK,United Kingdom
2,45--49,Female,2015-2020,0.99,UK,United Kingdom
2,55--59,Male,1980-1985,0.915,UK,United Kingdom
1,65--69,Female,2090-2095,1,UK,United Kingdom
3,0--4,Female,2040-2045,0.999,UK,United Kingdom
1,75--79,Male,2055-2060,0.949,UK,United Kingdom
1,85--89,Female,2015-2020,0.544,UK,United Kingdom
3,35--39,Male,2050-2055,0.995,UK,United Kingdom
2,30--34,Male,2080-2085,0.999,UK,United Kingdom
2,40--44,Female,2040-2045,0.997,UK,United Kingdom
3,55--59,Male,1975-1980,0.908,UK,United Kingdom
2,50--54,Male,2005-2010,0.973,UK,United Kingdom
2,60--64,Female,1965-1970,0.919,UK,United Kingdom
1,70--74,Male,2080-2085,0.999,UK,United Kingdom
3,5--9,Male,2030-2035,1,UK,United Kingdom
1,80--84,Female,2040-2045,0.871,UK,United Kingdom
1,90--94,Male,2005-2010,0.231,UK,United Kingdom
3,40--44,Female,2035-2040,0.995,UK,United Kingdom
2,35--39,Female,2065-2070,0.999,UK,United Kingdom
2,45--49,Male,2030-2035,0.99,UK,United Kingdom
1,25--29,Female,1975-1980,0.997,UK,United Kingdom
2,55--59,Female,1990-1995,0.961,UK,United Kingdom
2,65--69,Male,1955-1960,0.759,UK,United Kingdom
3,100+,Male,2090-2095,0.069,UK,United Kingdom
3,0--4,Male,2055-2060,0.999,UK,United Kingdom
3,10--14,Female,2015-2020,0.999,UK,United Kingdom
1,95--99,Female,1990-1995,0.131,UK,United Kingdom
3,45--49,Male,2025-2030,0.987,UK,United Kingdom
2,30--34,Female,2090-2095,1,UK,United Kingdom
2,40--44,Male,2055-2060,0.996,UK,United Kingdom
1,30--34,Male,1965-1970,0.993,UK,United Kingdom
2,50--54,Female,2015-2020,0.985,UK,United Kingdom
2,60--64,Male,1980-1985,0.866,UK,United Kingdom
1,70--74,Female,2090-2095,1,UK,United Kingdom
3,5--9,Female,2040-2045,1,UK,United Kingdom
1,80--84,Male,2055-2060,0.887,UK,United Kingdom
1,90--94,Female,2015-2020,0.338,UK,United Kingdom
3,40--44,Male,2050-2055,0.993,UK,United Kingdom
2,35--39,Male,2080-2085,0.999,UK,United Kingdom
2,45--49,Female,2040-2045,0.995,UK,United Kingdom
3,60--64,Male,1975-1980,0.855,UK,United Kingdom
2,55--59,Male,2005-2010,0.957,UK,United Kingdom
2,65--69,Female,1965-1970,0.866,UK,United Kingdom
1,75--79,Male,2080-2085,0.996,UK,United Kingdom
3,10--14,Male,2030-2035,0.999,UK,United Kingdom
1,85--89,Female,2040-2045,0.733,UK,United Kingdom
1,95--99,Male,2005-2010,0.107,UK,United Kingdom
3,45--49,Female,2035-2040,0.992,UK,United Kingdom
2,40--44,Female,2065-2070,0.999,UK,United Kingdom
2,50--54,Male,2030-2035,0.984,UK,United Kingdom
1,30--34,Female,1975-1980,0.996,UK,United Kingdom
2,60--64,Female,1990-1995,0.936,UK,United Kingdom
2,70--74,Male,1955-1960,0.653,UK,United Kingdom
3,Newborn,Female,2090-2095,0.999,UK,United Kingdom
3,5--9,Male,2055-2060,1,UK,United Kingdom
3,15--19,Female,2015-2020,0.999,UK,United Kingdom
1,100+,Female,1990-1995,0,UK,United Kingdom
3,50--54,Male,2025-2030,0.979,UK,United Kingdom
2,35--39,Female,2090-2095,1,UK,United Kingdom
2,45--49,Male,2055-2060,0.995,UK,United Kingdom
1,35--39,Male,1965-1970,0.988,UK,United Kingdom
2,55--59,Female,2015-2020,0.977,UK,United Kingdom
2,65--69,Male,1980-1985,0.795,UK,United Kingdom
1,75--79,Female,2090-2095,1,UK,United Kingdom
3,10--14,Female,2040-2045,1,UK,United Kingdom
1,85--89,Male,2055-2060,0.753,UK,United Kingdom
1,95--99,Female,2015-2020,0.171,UK,United Kingdom
3,45--49,Male,2050-2055,0.99,UK,United Kingdom
2,40--44,Male,2080-2085,0.999,UK,United Kingdom
2,50--54,Female,2040-2045,0.993,UK,United Kingdom
3,65--69,Male,1975-1980,0.778,UK,United Kingdom
2,60--64,Male,2005-2010,0.932,UK,United Kingdom
2,70--74,Female,1965-1970,0.783,UK,United Kingdom
1,80--84,Male,2080-2085,0.985,UK,United Kingdom
3,15--19,Male,2030-2035,0.999,UK,United Kingdom
1,90--94,Female,2040-2045,0.502,UK,United Kingdom
1,100+,Male,2005-2010,0,UK,United Kingdom
3,50--54,Female,2035-2040,0.988,UK,United Kingdom
2,45--49,Female,2065-2070,0.998,UK,United Kingdom
2,55--59,Male,2030-2035,0.976,UK,United Kingdom
1,35--39,Female,1975-1980,0.993,UK,United Kingdom
2,65--69,Female,1990-1995,0.896,UK,United Kingdom
2,75--79,Male,1955-1960,0.523,UK,United Kingdom
3,0--4,Female,2090-2095,1,UK,United Kingdom
3,10--14,Male,2055-2060,1,UK,United Kingdom
3,20--24,Female,2015-2020,0.999,UK,United Kingdom
1,Newborn,Male,1995-2000,0.993,UK,United Kingdom
3,55--59,Male,2025-2030,0.968,UK,United Kingdom
2,40--44,Female,2090-2095,1,UK,United Kingdom
2,50--54,Male,2055-2060,0.992,UK,United Kingdom
1,40--44,Male,1965-1970,0.979,UK,United Kingdom
2,60--64,Female,2015-2020,0.964,UK,United Kingdom
2,70--74,Male,1980-1985,0.695,UK,United Kingdom
1,80--84,Female,2090-2095,1,UK,United Kingdom
3,15--19,Female,2040-2045,0.999,UK,United Kingdom
1,90--94,Male,2055-2060,0.52,UK,United Kingdom
1,100+,Female,2015-2020,0.08,UK,United Kingdom
3,50--54,Male,2050-2055,0.984,UK,United Kingdom
2,45--49,Male,2080-2085,0.998,UK,United Kingdom
2,55--59,Female,2040-2045,0.989,UK,United Kingdom
3,70--74,Male,1975-1980,0.672,UK,United Kingdom
2,65--69,Male,2005-2010,0.893,UK,United Kingdom
2,75--79,Female,1965-1970,0.664,UK,United Kingdom
1,85--89,Male,2080-2085,0.943,UK,United Kingdom
3,20--24,Male,2030-2035,0.998,UK,United Kingdom
1,95--99,Female,2040-2045,0.26,UK,United Kingdom
1,Newborn,Female,2005-2010,0.995,UK,United Kingdom
3,55--59,Female,2035-2040,0.981,UK,United Kingdom
2,50--54,Female,2065-2070,0.998,UK,United Kingdom
2,60--64,Male,2030-2035,0.962,UK,United Kingdom
1,40--44,Female,1975-1980,0.988,UK,United Kingdom
2,70--74,Female,1990-1995,0.837,UK,United Kingdom
2,80--84,Male,1955-1960,0.372,UK,United Kingdom
3,5--9,Female,2090-2095,1,UK,United Kingdom
3,15--19,Male,2055-2060,0.999,UK,United Kingdom
3,25--29,Female,2015-2020,0.998,UK,United Kingdom
1,0--4,Male,1995-2000,0.999,UK,United Kingdom
3,60--64,Male,2025-2030,0.95,UK,United Kingdom
2,45--49,Female,2090-2095,1,UK,United Kingdom
2,55--59,Male,2055-2060,0.988,UK,United Kingdom
1,45--49,Male,1965-1970,0.965,UK,United Kingdom
2,65--69,Female,2015-2020,0.942,UK,United Kingdom
2,75--79,Male,1980-1985,0.568,UK,United Kingdom
1,85--89,Female,2090-2095,1,UK,United Kingdom
3,20--24,Female,2040-2045,0.999,UK,United Kingdom
1,95--99,Male,2055-2060,0.256,UK,United Kingdom
1,Newborn,Male,2020-2025,0.997,UK,United Kingdom
3,55--59,Male,2050-2055,0.976,UK,United Kingdom
2,50--54,Male,2080-2085,0.997,UK,United Kingdom
2,60--64,Female,2040-2045,0.983,UK,United Kingdom
3,75--79,Male,1975-1980,0.548,UK,United Kingdom
2,70--74,Male,2005-2010,0.827,UK,United Kingdom
2,80--84,Female,1965-1970,0.511,UK,United Kingdom
1,90--94,Male,2080-2085,0.793,UK,United Kingdom
3,25--29,Male,2030-2035,0.997,UK,United Kingdom
1,100+,Female,2040-2045,0.099,UK,United Kingdom
1,0--4,Female,2005-2010,0.999,UK,United Kingdom
3,60--64,Female,2035-2040,0.971,UK,United Kingdom
2,55--59,Female,2065-2070,0.996,UK,United Kingdom
2,65--69,Male,2030-2035,0.94,UK,United Kingdom
1,45--49,Female,1975-1980,0.979,UK,United Kingdom
2,75--79,Female,1990-1995,0.744,UK,United Kingdom
2,85--89,Male,1955-1960,0.23,UK,United Kingdom
3,10--14,Female,2090-2095,1,UK,United Kingdom
3,20--24,Male,2055-2060,0.998,UK,United Kingdom
3,30--34,Female,2015-2020,0.997,UK,United Kingdom
1,5--9,Male,1995-2000,0.999,UK,United Kingdom
3,65--69,Male,2025-2030,0.92,UK,United Kingdom
2,50--54,Female,2090-2095,1,UK,United Kingdom
2,60--64,Male,2055-2060,0.981,UK,United Kingdom
1,50--54,Male,1965-1970,0.94,UK,United Kingdom
2,70--74,Female,2015-2020,0.903,UK,United Kingdom
2,80--84,Male,1980-1985,0.427,UK,United Kingdom
1,90--94,Female,2090-2095,0.998,UK,United Kingdom
3,25--29,Female,2040-2045,0.999,UK,United Kingdom
1,100+,Male,2055-2060,0.085,UK,United Kingdom
1,0--4,Male,2020-2025,0.999,UK,United Kingdom
3,60--64,Male,2050-2055,0.963,UK,United Kingdom
2,55--59,Male,2080-2085,0.995,UK,United Kingdom
2,65--69,Female,2040-2045,0.972,UK,United Kingdom
3,80--84,Male,1975-1980,0.411,UK,United Kingdom
2,75--79,Male,2005-2010,0.722,UK,United Kingdom
2,85--89,Female,1965-1970,0.351,UK,United Kingdom
1,95--99,Male,2080-2085,0.464,UK,United Kingdom
3,30--34,Male,2030-2035,0.995,UK,United Kingdom
1,Newborn,Male,2045-2050,0.999,UK,United Kingdom
1,5--9,Female,2005-2010,1,UK,United Kingdom
3,65--69,Female,2035-2040,0.954,UK,United Kingdom
2,60--64,Female,2065-2070,0.994,UK,United Kingdom
2,70--74,Male,2030-2035,0.899,UK,United Kingdom
1,50--54,Female,1975-1980,0.968,UK,United Kingdom
2,80--84,Female,1990-1995,0.606,UK,United Kingdom
2,90--94,Male,1955-1960,0.128,UK,United Kingdom
3,15--19,Female,2090-2095,1,UK,United Kingdom
3,25--29,Male,2055-2060,0.997,UK,United Kingdom
3,35--39,Female,2015-2020,0.996,UK,United Kingdom
1,10--14,Male,1995-2000,0.998,UK,United Kingdom
3,70--74,Male,2025-2030,0.869,UK,United Kingdom
2,55--59,Female,2090-2095,0.999,UK,United Kingdom
2,65--69,Male,2055-2060,0.969,UK,United Kingdom
1,55--59,Male,1965-1970,0.899,UK,United Kingdom
2,75--79,Female,2015-2020,0.83,UK,United Kingdom
2,85--89,Male,1980-1985,0.291,UK,United Kingdom
1,95--99,Female,2090-2095,0.941,UK,United Kingdom
3,30--34,Female,2040-2045,0.998,UK,United Kingdom
1,Newborn,Female,2055-2060,1,UK,United Kingdom
1,5--9,Male,2020-2025,1,UK,United Kingdom
3,65--69,Male,2050-2055,0.94,UK,United Kingdom
2,60--64,Male,2080-2085,0.993,UK,United Kingdom
2,70--74,Female,2040-2045,0.951,UK,United Kingdom
3,85--89,Male,1975-1980,0.273,UK,United Kingdom
2,80--84,Male,2005-2010,0.574,UK,United Kingdom
2,90--94,Female,1965-1970,0.213,UK,United Kingdom
1,100+,Male,2080-2085,0.138,UK,United Kingdom
3,35--39,Male,2030-2035,0.994,UK,United Kingdom
1,0--4,Male,2045-2050,1,UK,United Kingdom
1,10--14,Female,2005-2010,0.999,UK,United Kingdom
3,70--74,Female,2035-2040,0.92,UK,United Kingdom
2,65--69,Female,2065-2070,0.99,UK,United Kingdom
2,75--79,Male,2030-2035,0.826,UK,United Kingdom
1,55--59,Female,1975-1980,0.951,UK,United Kingdom
2,85--89,Female,1990-1995,0.434,UK,United Kingdom
2,95--99,Male,1955-1960,0.064,UK,United Kingdom
3,20--24,Female,2090-2095,1,UK,United Kingdom
3,30--34,Male,2055-2060,0.996,UK,United Kingdom
3,40--44,Female,2015-2020,0.994,UK,United Kingdom
1,15--19,Male,1995-2000,0.996,UK,United Kingdom
3,75--79,Male,2025-2030,0.782,UK,United Kingdom
2,60--64,Female,2090-2095,0.999,UK,United Kingdom
2,70--74,Male,2055-2060,0.947,UK,United Kingdom
1,60--64,Male,1965-1970,0.838,UK,United Kingdom
2,80--84,Female,2015-2020,0.707,UK,United Kingdom
2,90--94,Male,1980-1985,0.179,UK,United Kingdom
1,100+,Female,2090-2095,0.397,UK,United Kingdom
3,35--39,Female,2040-2045,0.997,UK,United Kingdom
1,0--4,Female,2055-2060,1,UK,United Kingdom
1,10--14,Male,2020-2025,0.999,UK,United Kingdom
3,70--74,Male,2050-2055,0.9,UK,United Kingdom
2,65--69,Male,2080-2085,0.988,UK,United Kingdom
2,75--79,Female,2040-2045,0.906,UK,United Kingdom
3,90--94,Male,1975-1980,0.164,UK,United Kingdom
2,85--89,Male,2005-2010,0.396,UK,United Kingdom
2,95--99,Female,1965-1970,0.106,UK,United Kingdom
1,Newborn,Female,2080-2085,1,UK,United Kingdom
3,40--44,Male,2030-2035,0.991,UK,United Kingdom
1,5--9,Male,2045-2050,1,UK,United Kingdom
1,15--19,Female,2005-2010,0.999,UK,United Kingdom
3,75--79,Female,2035-2040,0.857,UK,United Kingdom
2,70--74,Female,2065-2070,0.982,UK,United Kingdom
2,80--84,Male,2030-2035,0.701,UK,United Kingdom
1,60--64,Female,1975-1980,0.924,UK,United Kingdom
2,90--94,Female,1990-1995,0.269,UK,United Kingdom
2,100+,Male,1955-1960,0,UK,United Kingdom
3,25--29,Female,2090-2095,0.999,UK,United Kingdom
3,35--39,Male,2055-2060,0.995,UK,United Kingdom
3,45--49,Female,2015-2020,0.99,UK,United Kingdom
1,20--24,Male,1995-2000,0.995,UK,United Kingdom
3,80--84,Male,2025-2030,0.646,UK,United Kingdom
2,65--69,Female,2090-2095,0.999,UK,United Kingdom
2,75--79,Male,2055-2060,0.899,UK,United Kingdom
1,65--69,Male,1965-1970,0.758,UK,United Kingdom
2,85--89,Female,2015-2020,0.532,UK,United Kingdom
2,95--99,Male,1980-1985,0.098,UK,United Kingdom
1,Newborn,Male,2095-2100,1,UK,United Kingdom
3,40--44,Female,2040-2045,0.995,UK,United Kingdom
1,5--9,Female,2055-2060,1,UK,United Kingdom
1,15--19,Male,2020-2025,0.999,UK,United Kingdom
3,75--79,Male,2050-2055,0.826,UK,United Kingdom
2,70--74,Male,2080-2085,0.978,UK,United Kingdom
2,80--84,Female,2040-2045,0.815,UK,United Kingdom
3,95--99,Male,1975-1980,0.088,UK,United Kingdom
2,90--94,Male,2005-2010,0.231,UK,United Kingdom
2,100+,Female,1965-1970,0,UK,United Kingdom
1,0--4,Female,2080-2085,1,UK,United Kingdom
3,45--49,Male,2030-2035,0.987,UK,United Kingdom
1,10--14,Male,2045-2050,1,UK,United Kingdom
1,20--24,Female,2005-2010,0.999,UK,United Kingdom
3,80--84,Female,2035-2040,0.743,UK,United Kingdom
2,75--79,Female,2065-2070,0.961,UK,United Kingdom
2,85--89,Male,2030-2035,0.523,UK,United Kingdom
1,65--69,Female,1975-1980,0.88,UK,United Kingdom
2,95--99,Female,1990-1995,0.131,UK,United Kingdom
2,Newborn,Female,1955-1960,0.978,UK,United Kingdom
3,30--34,Female,2090-2095,0.999,UK,United Kingdom
3,40--44,Male,2055-2060,0.993,UK,United Kingdom
3,50--54,Female,2015-2020,0.984,UK,United Kingdom
1,25--29,Male,1995-2000,0.995,UK,United Kingdom
3,85--89,Male,2025-2030,0.467,UK,United Kingdom
2,70--74,Female,2090-2095,0.997,UK,United Kingdom
2,80--84,Male,2055-2060,0.803,UK,United Kingdom
1,70--74,Male,1965-1970,0.66,UK,United Kingdom
2,90--94,Female,2015-2020,0.33,UK,United Kingdom
2,100+,Male,1980-1985,0,UK,United Kingdom
1,0--4,Male,2095-2100,1,UK,United Kingdom
3,45--49,Female,2040-2045,0.993,UK,United Kingdom
1,10--14,Female,2055-2060,1,UK,United Kingdom
1,20--24,Male,2020-2025,0.998,UK,United Kingdom
3,80--84,Male,2050-2055,0.701,UK,United Kingdom
2,75--79,Male,2080-2085,0.953,UK,United Kingdom
2,85--89,Female,2040-2045,0.657,UK,United Kingdom
3,100+,Male,1975-1980,0,UK,United Kingdom
2,95--99,Male,2005-2010,0.107,UK,United Kingdom
2,Newborn,Male,1970-1975,0.98,UK,United Kingdom
1,5--9,Female,2080-2085,1,UK,United Kingdom
3,50--54,Male,2030-2035,0.981,UK,United Kingdom
1,15--19,Male,2045-2050,1,UK,United Kingdom
1,25--29,Female,2005-2010,0.998,UK,United Kingdom
3,85--89,Female,2035-2040,0.571,UK,United Kingdom
2,80--84,Female,2065-2070,0.908,UK,United Kingdom
2,90--94,Male,2030-2035,0.317,UK,United Kingdom
1,70--74,Female,1975-1980,0.805,UK,United Kingdom
2,100+,Female,1990-1995,0,UK,United Kingdom
2,0--4,Female,1955-1960,0.997,UK,United Kingdom
3,35--39,Female,2090-2095,0.999,UK,United Kingdom
3,45--49,Male,2055-2060,0.99,UK,United Kingdom
3,55--59,Female,2015-2020,0.975,UK,United Kingdom
1,30--34,Male,1995-2000,0.994,UK,United Kingdom
3,90--94,Male,2025-2030,0.278,UK,United Kingdom
2,75--79,Female,2090-2095,0.992,UK,United Kingdom
2,85--89,Male,2055-2060,0.64,UK,United Kingdom
1,75--79,Male,1965-1970,0.541,UK,United Kingdom
2,95--99,Female,2015-2020,0.168,UK,United Kingdom
2,Newborn,Female,1980-1985,0.99,UK,United Kingdom
1,5--9,Male,2095-2100,1,UK,United Kingdom
3,50--54,Female,2040-2045,0.989,UK,United Kingdom
1,15--19,Female,2055-2060,1,UK,United Kingdom
1,25--29,Male,2020-2025,0.997,UK,United Kingdom
3,85--89,Male,2050-2055,0.523,UK,United Kingdom
2,80--84,Male,2080-2085,0.895,UK,United Kingdom
2,90--94,Female,2040-2045,0.43,UK,United Kingdom
3,Newborn,Female,1975-1980,0.987,UK,United Kingdom
2,100+,Male,2005-2010,0,UK,United Kingdom
2,0--4,Male,1970-1975,0.997,UK,United Kingdom
1,10--14,Female,2080-2085,1,UK,United Kingdom
3,55--59,Male,2030-2035,0.97,UK,United Kingdom
1,20--24,Male,2045-2050,0.999,UK,United Kingdom
1,30--34,Female,2005-2010,0.997,UK,United Kingdom
3,90--94,Female,2035-2040,0.359,UK,United Kingdom
2,85--89,Female,2065-2070,0.789,UK,United Kingdom
2,95--99,Male,2030-2035,0.15,UK,United Kingdom
1,75--79,Female,1975-1980,0.688,UK,United Kingdom
2,Newborn,Male,1995-2000,0.993,UK,United Kingdom
2,5--9,Female,1955-1960,0.998,UK,United Kingdom
3,40--44,Female,2090-2095,0.998,UK,United Kingdom
3,50--54,Male,2055-2060,0.985,UK,United Kingdom
3,60--64,Female,2015-2020,0.962,UK,United Kingdom
1,35--39,Male,1995-2000,0.992,UK,United Kingdom
3,95--99,Male,2025-2030,0.132,UK,United Kingdom
2,80--84,Female,2090-2095,0.976,UK,United Kingdom
2,90--94,Male,2055-2060,0.41,UK,United Kingdom
1,80--84,Male,1965-1970,0.402,UK,United Kingdom
2,100+,Female,2015-2020,0.08,UK,United Kingdom
2,0--4,Female,1980-1985,0.999,UK,United Kingdom
1,10--14,Male,2095-2100,1,UK,United Kingdom
3,55--59,Female,2040-2045,0.983,UK,United Kingdom
1,20--24,Female,2055-2060,1,UK,United Kingdom
1,30--34,Male,2020-2025,0.996,UK,United Kingdom
3,90--94,Male,2050-2055,0.317,UK,United Kingdom
2,85--89,Male,2080-2085,0.766,UK,United Kingdom
2,95--99,Female,2040-2045,0.218,UK,United Kingdom
3,0--4,Female,1975-1980,0.998,UK,United Kingdom
2,Newborn,Female,2005-2010,0.995,UK,United Kingdom
2,5--9,Male,1970-1975,0.998,UK,United Kingdom
1,15--19,Female,2080-2085,1,UK,United Kingdom
3,60--64,Male,2030-2035,0.953,UK,United Kingdom
1,25--29,Male,2045-2050,0.999,UK,United Kingdom
1,35--39,Female,2005-2010,0.995,UK,United Kingdom
3,95--99,Female,2035-2040,0.181,UK,United Kingdom
2,90--94,Female,2065-2070,0.568,UK,United Kingdom
2,100+,Male,2030-2035,0.064,UK,United Kingdom
1,80--84,Female,1975-1980,0.535,UK,United Kingdom
2,0--4,Male,1995-2000,0.999,UK,United Kingdom
2,10--14,Female,1955-1960,0.998,UK,United Kingdom
3,45--49,Female,2090-2095,0.997,UK,United Kingdom
3,55--59,Male,2055-2060,0.977,UK,United Kingdom
3,65--69,Female,2015-2020,0.939,UK,United Kingdom
1,40--44,Male,1995-2000,0.987,UK,United Kingdom
3,100+,Male,2025-2030,0.06,UK,United Kingdom
2,85--89,Female,2090-2095,0.921,UK,United Kingdom
2,95--99,Male,2055-2060,0.193,UK,United Kingdom
1,85--89,Male,1965-1970,0.262,UK,United Kingdom
2,Newborn,Male,2020-2025,0.996,UK,United Kingdom
2,5--9,Female,1980-1985,0.999,UK,United Kingdom
1,15--19,Male,2095-2100,1,UK,United Kingdom
3,60--64,Female,2040-2045,0.973,UK,United Kingdom
1,25--29,Female,2055-2060,1,UK,United Kingdom
1,35--39,Male,2020-2025,0.994,UK,United Kingdom
3,95--99,Male,2050-2055,0.15,UK,United Kingdom
2,90--94,Male,2080-2085,0.533,UK,United Kingdom
2,100+,Female,2040-2045,0.088,UK,United Kingdom
3,5--9,Female,1975-1980,0.999,UK,United Kingdom
2,0--4,Female,2005-2010,0.999,UK,United Kingdom
2,10--14,Male,1970-1975,0.997,UK,United Kingdom
1,20--24,Female,2080-2085,1,UK,United Kingdom
3,65--69,Male,2030-2035,0.924,UK,United Kingdom
1,30--34,Male,2045-2050,0.999,UK,United Kingdom
1,40--44,Female,2005-2010,0.993,UK,United Kingdom
3,100+,Female,2035-2040,0.079,UK,United Kingdom
2,95--99,Female,2065-2070,0.3,UK,United Kingdom
2,Newborn,Female,2030-2035,0.998,UK,United Kingdom
1,85--89,Female,1975-1980,0.369,UK,United Kingdom
2,5--9,Male,1995-2000,0.999,UK,United Kingdom
2,15--19,Female,1955-1960,0.998,UK,United Kingdom
3,50--54,Female,2090-2095,0.995,UK,United Kingdom
3,60--64,Male,2055-2060,0.965,UK,United Kingdom
3,70--74,Female,2015-2020,0.897,UK,United Kingdom
1,45--49,Male,1995-2000,0.98,UK,United Kingdom
3,Newborn,Female,2025-2030,0.997,UK,United Kingdom
2,90--94,Female,2090-2095,0.755,UK,United Kingdom
