ssp,age,sex,year,pop,CNTR_CODE,cntr_name
3,95--99,Male,2010,0.8,SK,Slovakia
2,75--79,Male,2030,101.5,SK,Slovakia
1,80--84,Male,2080,116.1,SK,Slovakia
1,90--94,Male,2055,37.2,SK,Slovakia
3,40--44,Female,1965,162.9,SK,Slovakia
2,35--39,Female,2040,122.1,SK,Slovakia
1,15--19,Female,2060,79,SK,Slovakia
3,55--59,Female,2020,186.4,SK,Slovakia
2,70--74,Female,2045,175.3,SK,Slovakia
3,All,Both,2085,5068.7,SK,Slovakia
1,20--24,Female,1955,150.8,SK,Slovakia
2,80--84,Female,2020,66.3,SK,Slovakia
1,85--89,Female,2070,167.6,SK,Slovakia
1,95--99,Female,2045,23.1,SK,Slovakia
2,20--24,Both,2085,192.3,SK,Slovakia
2,30--34,Both,2060,236.2,SK,Slovakia
1,20--24,Both,2055,173.2,SK,Slovakia
2,65--69,Both,2065,255.3,SK,Slovakia
2,75--79,Both,2040,258.1,SK,Slovakia
1,30--34,Both,2030,280,SK,Slovakia
1,25--29,Both,1950,307.1,SK,Slovakia
2,85--89,Both,2015,49.4,SK,Slovakia
1,80--84,Both,2090,248.6,SK,Slovakia
1,90--94,Both,2065,175.2,SK,Slovakia
2,25--29,Male,2075,112.1,SK,Slovakia
2,35--39,Male,2050,139.8,SK,Slovakia
1,25--29,Male,2045,129,SK,Slovakia
1,95--99,Both,1960,0.2,SK,Slovakia
2,70--74,Male,2055,171.1,SK,Slovakia
1,35--39,Male,2020,222.3,SK,Slovakia
3,100+,Male,2010,0.1,SK,Slovakia
2,80--84,Male,2030,53.3,SK,Slovakia
1,85--89,Male,2080,123.1,SK,Slovakia
1,95--99,Male,2055,12.3,SK,Slovakia
3,45--49,Female,1965,79.3,SK,Slovakia
2,40--44,Female,2040,134.7,SK,Slovakia
1,20--24,Female,2060,79.7,SK,Slovakia
3,60--64,Female,2020,191.8,SK,Slovakia
2,75--79,Female,2045,141.6,SK,Slovakia
3,0--4,Both,2085,333.1,SK,Slovakia
1,25--29,Female,1955,151.7,SK,Slovakia
2,85--89,Female,2020,39.3,SK,Slovakia
1,90--94,Female,2070,139.5,SK,Slovakia
1,100+,Female,2045,5.1,SK,Slovakia
2,25--29,Both,2085,203.3,SK,Slovakia
2,35--39,Both,2060,254.7,SK,Slovakia
1,25--29,Both,2055,192.9,SK,Slovakia
2,70--74,Both,2065,306.5,SK,Slovakia
2,80--84,Both,2040,208.1,SK,Slovakia
1,35--39,Both,2030,352.3,SK,Slovakia
1,30--34,Both,1950,169.4,SK,Slovakia
2,90--94,Both,2015,18.1,SK,Slovakia
1,85--89,Both,2090,213.1,SK,Slovakia
1,95--99,Both,2065,82.6,SK,Slovakia
2,30--34,Male,2075,111.6,SK,Slovakia
2,40--44,Male,2050,137.4,SK,Slovakia
1,30--34,Male,2045,140.6,SK,Slovakia
1,100+,Both,1960,0,SK,Slovakia
2,75--79,Male,2055,152.7,SK,Slovakia
1,40--44,Male,2020,233.4,SK,Slovakia
3,All,Female,2010,2787.9,SK,Slovakia
2,85--89,Male,2030,21.8,SK,Slovakia
1,90--94,Male,2080,100.5,SK,Slovakia
1,100+,Male,2055,2.1,SK,Slovakia
3,50--54,Female,1965,123.8,SK,Slovakia
2,45--49,Female,2040,170.2,SK,Slovakia
1,25--29,Female,2060,83.5,SK,Slovakia
3,65--69,Female,2020,183.7,SK,Slovakia
2,80--84,Female,2045,128.2,SK,Slovakia
3,5--9,Both,2085,324,SK,Slovakia
1,30--34,Female,1955,164.2,SK,Slovakia
2,90--94,Female,2020,14.5,SK,Slovakia
1,95--99,Female,2070,81.5,SK,Slovakia
1,All,Both,2050,4802.3,SK,Slovakia
2,30--34,Both,2085,213.3,SK,Slovakia
2,40--44,Both,2060,268,SK,Slovakia
1,30--34,Both,2055,219.9,SK,Slovakia
2,75--79,Both,2065,317.6,SK,Slovakia
2,85--89,Both,2040,130.8,SK,Slovakia
1,40--44,Both,2030,399.9,SK,Slovakia
1,35--39,Both,1950,250.3,SK,Slovakia
2,95--99,Both,2015,1.9,SK,Slovakia
1,90--94,Both,2090,200.7,SK,Slovakia
1,100+,Both,2065,39.4,SK,Slovakia
2,35--39,Male,2075,108.9,SK,Slovakia
2,45--49,Male,2050,126.5,SK,Slovakia
1,35--39,Male,2045,138.7,SK,Slovakia
1,All,Male,1960,2043.5,SK,Slovakia
2,80--84,Male,2055,100.6,SK,Slovakia
1,45--49,Male,2020,203.4,SK,Slovakia
3,0--4,Female,2010,136.6,SK,Slovakia
2,90--94,Male,2030,6.5,SK,Slovakia
1,95--99,Male,2080,61.2,SK,Slovakia
1,All,Female,2055,2409.9,SK,Slovakia
3,55--59,Female,1965,120.1,SK,Slovakia
2,50--54,Female,2040,194,SK,Slovakia
1,30--34,Female,2060,93.2,SK,Slovakia
3,70--74,Female,2020,137.1,SK,Slovakia
2,85--89,Female,2045,95.8,SK,Slovakia
3,10--14,Both,2085,314.9,SK,Slovakia
1,35--39,Female,1955,83.2,SK,Slovakia
2,95--99,Female,2020,3.1,SK,Slovakia
1,100+,Female,2070,43.1,SK,Slovakia
1,0--4,Both,2050,158.1,SK,Slovakia
2,35--39,Both,2085,217.9,SK,Slovakia
2,45--49,Both,2060,270.4,SK,Slovakia
1,35--39,Both,2055,248.4,SK,Slovakia
2,80--84,Both,2065,286.9,SK,Slovakia
2,90--94,Both,2040,48.4,SK,Slovakia
1,45--49,Both,2030,427.2,SK,Slovakia
1,40--44,Both,1950,242.4,SK,Slovakia
2,100+,Both,2015,0.3,SK,Slovakia
1,95--99,Both,2090,192,SK,Slovakia
1,All,Male,2065,2088.9,SK,Slovakia
2,40--44,Male,2075,111.2,SK,Slovakia
2,50--54,Male,2050,136.8,SK,Slovakia
1,40--44,Male,2045,128.3,SK,Slovakia
1,0--4,Male,1960,232.6,SK,Slovakia
2,85--89,Male,2055,52.1,SK,Slovakia
1,50--54,Male,2020,171,SK,Slovakia
3,5--9,Female,2010,127.2,SK,Slovakia
2,95--99,Male,2030,1.4,SK,Slovakia
1,100+,Male,2080,27.5,SK,Slovakia
1,0--4,Female,2055,71.1,SK,Slovakia
3,60--64,Female,1965,99.9,SK,Slovakia
2,55--59,Female,2040,205.3,SK,Slovakia
1,35--39,Female,2060,106.5,SK,Slovakia
3,75--79,Female,2020,100.3,SK,Slovakia
2,90--94,Female,2045,51.2,SK,Slovakia
3,15--19,Both,2085,310.6,SK,Slovakia
1,40--44,Female,1955,125.9,SK,Slovakia
2,100+,Female,2020,0.2,SK,Slovakia
1,All,Both,2075,3974.8,SK,Slovakia
1,5--9,Both,2050,162.9,SK,Slovakia
2,40--44,Both,2085,216.4,SK,Slovakia
2,50--54,Both,2060,265.6,SK,Slovakia
1,40--44,Both,2055,271.9,SK,Slovakia
2,85--89,Both,2065,220.7,SK,Slovakia
2,95--99,Both,2040,11.7,SK,Slovakia
1,50--54,Both,2030,444.1,SK,Slovakia
1,45--49,Both,1950,219.1,SK,Slovakia
2,All,Male,2015,2643.7,SK,Slovakia
1,100+,Both,2090,195.7,SK,Slovakia
1,0--4,Male,2065,59.5,SK,Slovakia
2,45--49,Male,2075,119.7,SK,Slovakia
2,55--59,Male,2050,169,SK,Slovakia
1,45--49,Male,2045,139.8,SK,Slovakia
1,5--9,Male,1960,236.9,SK,Slovakia
2,90--94,Male,2055,24,SK,Slovakia
1,55--59,Male,2020,175.1,SK,Slovakia
3,10--14,Female,2010,140.3,SK,Slovakia
2,100+,Male,2030,0.1,SK,Slovakia
1,All,Female,2080,1971.3,SK,Slovakia
1,5--9,Female,2055,76.7,SK,Slovakia
3,65--69,Female,1965,86.2,SK,Slovakia
2,60--64,Female,2040,211.4,SK,Slovakia
1,40--44,Female,2060,120.9,SK,Slovakia
3,80--84,Female,2020,65.3,SK,Slovakia
2,95--99,Female,2045,14.2,SK,Slovakia
3,20--24,Both,2085,312.7,SK,Slovakia
1,45--49,Female,1955,128.2,SK,Slovakia
2,All,Both,2025,5399.4,SK,Slovakia
1,0--4,Both,2075,100.4,SK,Slovakia
1,10--14,Both,2050,164.6,SK,Slovakia
2,45--49,Both,2085,211.6,SK,Slovakia
2,55--59,Both,2060,242.4,SK,Slovakia
1,45--49,Both,2055,268.2,SK,Slovakia
2,90--94,Both,2065,114.9,SK,Slovakia
2,100+,Both,2040,1.6,SK,Slovakia
1,55--59,Both,2030,385.3,SK,Slovakia
1,50--54,Both,1950,181.2,SK,Slovakia
2,0--4,Male,2015,145.9,SK,Slovakia
1,All,Male,2090,1664.1,SK,Slovakia
1,5--9,Male,2065,66.3,SK,Slovakia
2,50--54,Male,2075,128.7,SK,Slovakia
2,60--64,Male,2050,184,SK,Slovakia
1,50--54,Male,2045,174.8,SK,Slovakia
1,10--14,Male,1960,195.1,SK,Slovakia
2,95--99,Male,2055,6.5,SK,Slovakia
1,60--64,Male,2020,169.7,SK,Slovakia
3,15--19,Female,2010,176.3,SK,Slovakia
2,All,Female,2030,2749.7,SK,Slovakia
1,0--4,Female,2080,47.1,SK,Slovakia
1,10--14,Female,2055,79.2,SK,Slovakia
3,70--74,Female,1965,51.2,SK,Slovakia
2,65--69,Female,2040,183.2,SK,Slovakia
1,45--49,Female,2060,132.4,SK,Slovakia
3,85--89,Female,2020,38.3,SK,Slovakia
2,100+,Female,2045,2.3,SK,Slovakia
3,25--29,Both,2085,316.3,SK,Slovakia
1,50--54,Female,1955,108.3,SK,Slovakia
2,0--4,Both,2025,264.2,SK,Slovakia
1,5--9,Both,2075,105.7,SK,Slovakia
1,15--19,Both,2050,174.2,SK,Slovakia
2,50--54,Both,2085,216,SK,Slovakia
2,60--64,Both,2060,261.7,SK,Slovakia
1,50--54,Both,2055,247.7,SK,Slovakia
2,95--99,Both,2065,42.8,SK,Slovakia
2,All,Male,2040,2491.1,SK,Slovakia
1,60--64,Both,2030,323.9,SK,Slovakia
1,55--59,Both,1950,131.3,SK,Slovakia
2,5--9,Male,2015,144.8,SK,Slovakia
1,0--4,Male,2090,43.4,SK,Slovakia
1,10--14,Male,2065,73.9,SK,Slovakia
2,55--59,Male,2075,134.4,SK,Slovakia
2,65--69,Male,2050,185.7,SK,Slovakia
1,55--59,Male,2045,194.6,SK,Slovakia
1,15--19,Male,1960,164.7,SK,Slovakia
2,100+,Male,2055,0.9,SK,Slovakia
1,65--69,Male,2020,149.6,SK,Slovakia
3,20--24,Female,2010,202.2,SK,Slovakia
2,0--4,Female,2030,118.9,SK,Slovakia
1,5--9,Female,2080,48.7,SK,Slovakia
1,15--19,Female,2055,80.1,SK,Slovakia
3,75--79,Female,1965,36.6,SK,Slovakia
2,70--74,Female,2040,153.7,SK,Slovakia
1,50--54,Female,2060,130.5,SK,Slovakia
3,90--94,Female,2020,14,SK,Slovakia
2,All,Both,2050,4930.4,SK,Slovakia
3,30--34,Both,2085,314.9,SK,Slovakia
1,55--59,Female,1955,98,SK,Slovakia
2,5--9,Both,2025,278.4,SK,Slovakia
1,10--14,Both,2075,115.4,SK,Slovakia
1,20--24,Both,2050,195.1,SK,Slovakia
2,55--59,Both,2085,232,SK,Slovakia
2,65--69,Both,2060,320.1,SK,Slovakia
1,55--59,Both,2055,270.5,SK,Slovakia
2,100+,Both,2065,14.1,SK,Slovakia
2,0--4,Male,2040,111.9,SK,Slovakia
1,65--69,Both,2030,327.9,SK,Slovakia
1,60--64,Both,1950,111.7,SK,Slovakia
2,10--14,Male,2015,134.9,SK,Slovakia
1,5--9,Male,2090,46.8,SK,Slovakia
1,15--19,Male,2065,80.1,SK,Slovakia
2,60--64,Male,2075,133.5,SK,Slovakia
2,70--74,Male,2050,175.5,SK,Slovakia
1,60--64,Male,2045,203.1,SK,Slovakia
1,20--24,Male,1960,143.6,SK,Slovakia
2,All,Female,2055,2487.1,SK,Slovakia
1,70--74,Male,2020,99.1,SK,Slovakia
3,25--29,Female,2010,220,SK,Slovakia
2,5--9,Female,2030,128.2,SK,Slovakia
1,10--14,Female,2080,51.4,SK,Slovakia
1,20--24,Female,2055,84.5,SK,Slovakia
3,80--84,Female,1965,17.7,SK,Slovakia
2,75--79,Female,2040,150.5,SK,Slovakia
1,30--34,Female,2030,136.8,SK,Slovakia
3,95--99,Female,2020,3,SK,Slovakia
2,90--94,Female,2095,78.8,SK,Slovakia
3,35--39,Both,2085,305.8,SK,Slovakia
1,65--69,Female,2035,164.1,SK,Slovakia
2,10--14,Both,2025,282.5,SK,Slovakia
1,5--9,Both,2100,76.9,SK,Slovakia
3,70--74,Both,2090,254.4,SK,Slovakia
2,60--64,Both,2085,248.6,SK,Slovakia
1,20--24,Male,2030,142.9,SK,Slovakia
3,All,Male,2095,2580.2,SK,Slovakia
2,All,Male,2065,2212.4,SK,Slovakia
2,95--99,Both,2090,96.3,SK,Slovakia
1,70--74,Both,2030,311.5,SK,Slovakia
3,30--34,Male,2100,158.3,SK,Slovakia
2,15--19,Male,2015,148.7,SK,Slovakia
1,10--14,Male,2090,49.2,SK,Slovakia
1,All,Male,2035,2510.5,SK,Slovakia
2,55--59,Male,2100,110.2,SK,Slovakia
1,25--29,Female,2020,175.9,SK,Slovakia
3,0--4,Female,2085,162.6,SK,Slovakia
1,25--29,Male,1960,146.6,SK,Slovakia
3,90--94,Male,1950,0.5,SK,Slovakia
1,75--79,Male,2020,60,SK,Slovakia
3,30--34,Female,2010,234.1,SK,Slovakia
2,10--14,Female,2030,135.4,SK,Slovakia
2,5--9,Female,1950,158.6,SK,Slovakia
3,70--74,Female,2095,135.7,SK,Slovakia
3,85--89,Female,1965,6.9,SK,Slovakia
3,100+,Both,2085,8.8,SK,Slovakia
1,35--39,Female,2030,172.6,SK,Slovakia
3,100+,Female,2020,0.2,SK,Slovakia
2,95--99,Female,2095,58.6,SK,Slovakia
3,40--44,Both,2085,292.7,SK,Slovakia
1,70--74,Female,2035,168.8,SK,Slovakia
2,15--19,Both,2025,280.8,SK,Slovakia
1,10--14,Both,2100,84.4,SK,Slovakia
3,75--79,Both,2090,214.3,SK,Slovakia
2,65--69,Both,2085,258.3,SK,Slovakia
1,25--29,Male,2030,131.7,SK,Slovakia
3,0--4,Male,2095,173.9,SK,Slovakia
2,0--4,Male,2065,99,SK,Slovakia
2,100+,Both,2090,54.7,SK,Slovakia
1,75--79,Both,2030,263.1,SK,Slovakia
3,35--39,Male,2100,159.2,SK,Slovakia
2,20--24,Male,2015,186.1,SK,Slovakia
1,15--19,Male,2090,51.1,SK,Slovakia
1,0--4,Male,2035,90.3,SK,Slovakia
2,60--64,Male,2100,106.7,SK,Slovakia
1,30--34,Female,2020,199.9,SK,Slovakia
3,5--9,Female,2085,158.2,SK,Slovakia
1,30--34,Male,1960,149.1,SK,Slovakia
3,95--99,Male,1950,0.1,SK,Slovakia
1,80--84,Male,2020,32.5,SK,Slovakia
3,35--39,Female,2010,207.4,SK,Slovakia
2,15--19,Female,2030,137.7,SK,Slovakia
2,10--14,Female,1950,148.7,SK,Slovakia
3,75--79,Female,2095,124.8,SK,Slovakia
3,90--94,Female,1965,1.6,SK,Slovakia
3,All,Male,2085,2496.8,SK,Slovakia
1,40--44,Female,2030,197.1,SK,Slovakia
3,All,Both,2025,5449.7,SK,Slovakia
2,100+,Female,2095,48.4,SK,Slovakia
3,45--49,Both,2085,280.2,SK,Slovakia
1,75--79,Female,2035,161.6,SK,Slovakia
2,20--24,Both,2025,260.2,SK,Slovakia
1,15--19,Both,2100,91.1,SK,Slovakia
3,80--84,Both,2090,174.6,SK,Slovakia
2,70--74,Both,2085,253.8,SK,Slovakia
1,30--34,Male,2030,143.2,SK,Slovakia
3,5--9,Male,2095,173.1,SK,Slovakia
2,5--9,Male,2065,104.8,SK,Slovakia
2,All,Male,2090,1962.9,SK,Slovakia
1,80--84,Both,2030,158.2,SK,Slovakia
3,40--44,Male,2100,160.7,SK,Slovakia
2,25--29,Male,2015,209.1,SK,Slovakia
1,20--24,Male,2090,53.9,SK,Slovakia
1,5--9,Male,2035,101.2,SK,Slovakia
2,65--69,Male,2100,107.7,SK,Slovakia
1,35--39,Female,2020,213,SK,Slovakia
3,10--14,Female,2085,153.7,SK,Slovakia
1,35--39,Male,1960,157.4,SK,Slovakia
3,100+,Male,1950,0,SK,Slovakia
1,85--89,Male,2020,16.5,SK,Slovakia
3,40--44,Female,2010,176.9,SK,Slovakia
2,20--24,Female,2030,136.3,SK,Slovakia
2,15--19,Female,1950,153.9,SK,Slovakia
3,80--84,Female,2095,102.7,SK,Slovakia
3,95--99,Female,1965,0.2,SK,Slovakia
3,0--4,Male,2085,170.5,SK,Slovakia
1,45--49,Female,2030,210.2,SK,Slovakia
3,0--4,Both,2025,305.2,SK,Slovakia
2,All,Both,2100,3877,SK,Slovakia
3,50--54,Both,2085,277.6,SK,Slovakia
1,80--84,Female,2035,133.7,SK,Slovakia
2,25--29,Both,2025,283.5,SK,Slovakia
1,20--24,Both,2100,95.6,SK,Slovakia
3,85--89,Both,2090,114.3,SK,Slovakia
2,75--79,Both,2085,236.6,SK,Slovakia
1,35--39,Male,2030,179.7,SK,Slovakia
3,10--14,Male,2095,170.3,SK,Slovakia
2,10--14,Male,2065,110.2,SK,Slovakia
2,0--4,Male,2090,89,SK,Slovakia
1,85--89,Both,2030,80.1,SK,Slovakia
3,45--49,Male,2100,159.2,SK,Slovakia
2,30--34,Male,2015,224.8,SK,Slovakia
1,25--29,Male,2090,58.6,SK,Slovakia
1,10--14,Male,2035,116,SK,Slovakia
2,70--74,Male,2100,113,SK,Slovakia
1,40--44,Female,2020,222.7,SK,Slovakia
3,15--19,Female,2085,151.7,SK,Slovakia
1,40--44,Male,1960,78.9,SK,Slovakia
3,All,Female,1950,1770.7,SK,Slovakia
1,90--94,Male,2020,5.1,SK,Slovakia
3,45--49,Female,2010,189.5,SK,Slovakia
2,25--29,Female,2030,124.8,SK,Slovakia
2,20--24,Female,1950,153,SK,Slovakia
3,85--89,Female,2095,78.7,SK,Slovakia
3,100+,Female,1965,0,SK,Slovakia
3,5--9,Male,2085,165.9,SK,Slovakia
1,50--54,Female,2030,219,SK,Slovakia
3,5--9,Both,2025,301.1,SK,Slovakia
2,0--4,Both,2100,159.9,SK,Slovakia
3,55--59,Both,2085,284.2,SK,Slovakia
1,85--89,Female,2035,74.7,SK,Slovakia
2,30--34,Both,2025,355.1,SK,Slovakia
1,25--29,Both,2100,98.8,SK,Slovakia
3,90--94,Both,2090,69.3,SK,Slovakia
2,80--84,Both,2085,195.6,SK,Slovakia
1,40--44,Male,2030,202.8,SK,Slovakia
3,15--19,Male,2095,165.7,SK,Slovakia
2,15--19,Male,2065,112.9,SK,Slovakia
2,5--9,Male,2090,91.3,SK,Slovakia
1,90--94,Both,2030,30.2,SK,Slovakia
3,50--54,Male,2100,153.5,SK,Slovakia
2,35--39,Male,2015,236.5,SK,Slovakia
1,30--34,Male,2090,65.2,SK,Slovakia
1,15--19,Male,2035,131.3,SK,Slovakia
2,75--79,Male,2100,115.6,SK,Slovakia
1,45--49,Female,2020,198.4,SK,Slovakia
3,20--24,Female,2085,152.7,SK,Slovakia
1,45--49,Male,1960,122.1,SK,Slovakia
3,0--4,Female,1950,183.2,SK,Slovakia
1,95--99,Male,2020,1.1,SK,Slovakia
3,50--54,Female,2010,201.9,SK,Slovakia
2,30--34,Female,2030,136.8,SK,Slovakia
2,25--29,Female,1950,156.2,SK,Slovakia
3,90--94,Female,2095,45.9,SK,Slovakia
3,All,Both,1970,4537,SK,Slovakia
3,10--14,Male,2085,161.2,SK,Slovakia
1,55--59,Female,2030,193.6,SK,Slovakia
3,10--14,Both,2025,283.6,SK,Slovakia
2,5--9,Both,2100,166.8,SK,Slovakia
3,60--64,Both,2085,284.6,SK,Slovakia
1,90--94,Female,2035,32.4,SK,Slovakia
2,35--39,Both,2025,402.9,SK,Slovakia
1,30--34,Both,2100,103.9,SK,Slovakia
3,95--99,Both,2090,33.7,SK,Slovakia
2,85--89,Both,2085,175.7,SK,Slovakia
1,45--49,Male,2030,217,SK,Slovakia
3,20--24,Male,2095,160.9,SK,Slovakia
2,20--24,Male,2065,112.2,SK,Slovakia
2,10--14,Male,2090,92.1,SK,Slovakia
1,95--99,Both,2030,8.1,SK,Slovakia
3,55--59,Male,2100,144.8,SK,Slovakia
2,40--44,Male,2015,207.4,SK,Slovakia
1,35--39,Male,2090,72.5,SK,Slovakia
1,20--24,Male,2035,143.5,SK,Slovakia
2,80--84,Male,2100,109.8,SK,Slovakia
1,50--54,Female,2020,174.6,SK,Slovakia
3,25--29,Female,2085,154.6,SK,Slovakia
1,50--54,Male,1960,120.8,SK,Slovakia
3,5--9,Female,1950,158.6,SK,Slovakia
1,100+,Male,2020,0.1,SK,Slovakia
3,55--59,Female,2010,200.8,SK,Slovakia
2,35--39,Female,2030,172.4,SK,Slovakia
2,30--34,Female,1950,87.3,SK,Slovakia
3,95--99,Female,2095,22.8,SK,Slovakia
3,0--4,Both,1970,386.2,SK,Slovakia
3,15--19,Male,2085,158.9,SK,Slovakia
1,60--64,Female,2030,168.3,SK,Slovakia
3,15--19,Both,2025,281.6,SK,Slovakia
2,10--14,Both,2100,173.6,SK,Slovakia
3,65--69,Both,2085,269.3,SK,Slovakia
1,95--99,Female,2035,9,SK,Slovakia
2,40--44,Both,2025,431.1,SK,Slovakia
1,35--39,Both,2100,113.2,SK,Slovakia
3,100+,Both,2090,10,SK,Slovakia
2,90--94,Both,2085,154.2,SK,Slovakia
1,50--54,Male,2030,225.1,SK,Slovakia
3,25--29,Male,2095,158.5,SK,Slovakia
2,25--29,Male,2065,109.7,SK,Slovakia
2,15--19,Male,2090,92.4,SK,Slovakia
1,100+,Both,2030,1,SK,Slovakia
3,60--64,Male,2100,135.3,SK,Slovakia
2,45--49,Male,2015,176.4,SK,Slovakia
1,40--44,Male,2090,78.5,SK,Slovakia
1,25--29,Male,2035,141.1,SK,Slovakia
2,85--89,Male,2100,91,SK,Slovakia
1,55--59,Female,2020,186.7,SK,Slovakia
3,30--34,Female,2085,154,SK,Slovakia
1,55--59,Male,1960,98.1,SK,Slovakia
3,10--14,Female,1950,148.7,SK,Slovakia
1,All,Female,2020,2786.1,SK,Slovakia
3,60--64,Female,2010,155.8,SK,Slovakia
2,40--44,Female,2030,197,SK,Slovakia
2,35--39,Female,1950,129.7,SK,Slovakia
3,100+,Female,2095,9.1,SK,Slovakia
3,5--9,Both,1970,411.8,SK,Slovakia
3,20--24,Male,2085,159.9,SK,Slovakia
1,65--69,Female,2030,176.5,SK,Slovakia
3,20--24,Both,2025,261.4,SK,Slovakia
2,15--19,Both,2100,178.2,SK,Slovakia
3,70--74,Both,2085,236.7,SK,Slovakia
1,100+,Female,2035,1.6,SK,Slovakia
2,45--49,Both,2025,450,SK,Slovakia
1,40--44,Both,2100,126.3,SK,Slovakia
3,All,Male,2090,2536.3,SK,Slovakia
2,95--99,Both,2085,95.2,SK,Slovakia
1,55--59,Male,2030,191.7,SK,Slovakia
3,30--34,Male,2095,159.4,SK,Slovakia
2,30--34,Male,2065,111.9,SK,Slovakia
2,20--24,Male,2090,94,SK,Slovakia
1,All,Male,2030,2566.1,SK,Slovakia
3,65--69,Male,2100,129,SK,Slovakia
2,50--54,Male,2015,184,SK,Slovakia
1,45--49,Male,2090,80.9,SK,Slovakia
1,30--34,Male,2035,130.2,SK,Slovakia
2,90--94,Male,2100,62.3,SK,Slovakia
1,60--64,Female,2020,192.5,SK,Slovakia
3,35--39,Female,2085,149.7,SK,Slovakia
1,60--64,Male,1960,81,SK,Slovakia
3,15--19,Female,1950,153.9,SK,Slovakia
1,0--4,Female,2020,126.9,SK,Slovakia
3,65--69,Female,2010,125.8,SK,Slovakia
2,45--49,Female,2030,209.9,SK,Slovakia
2,40--44,Female,1950,124.6,SK,Slovakia
3,All,Both,2100,5299.9,SK,Slovakia
3,10--14,Both,1970,450.6,SK,Slovakia
3,25--29,Male,2085,161.7,SK,Slovakia
1,70--74,Female,2030,175.5,SK,Slovakia
3,25--29,Both,2025,286.4,SK,Slovakia
2,20--24,Both,2100,179.7,SK,Slovakia
3,75--79,Both,2085,209,SK,Slovakia
1,All,Both,2040,5066.2,SK,Slovakia
2,50--54,Both,2025,393.4,SK,Slovakia
1,45--49,Both,2100,140.8,SK,Slovakia
3,0--4,Male,2090,173.2,SK,Slovakia
2,100+,Both,2085,45.5,SK,Slovakia
1,60--64,Male,2030,155.6,SK,Slovakia
3,35--39,Male,2095,161.1,SK,Slovakia
2,35--39,Male,2065,120.5,SK,Slovakia
2,25--29,Male,2090,98.2,SK,Slovakia
1,0--4,Male,2030,101.8,SK,Slovakia
3,70--74,Male,2100,123.7,SK,Slovakia
2,55--59,Male,2015,183.2,SK,Slovakia
1,50--54,Male,2090,81.3,SK,Slovakia
1,35--39,Male,2035,141.8,SK,Slovakia
2,95--99,Male,2100,30.7,SK,Slovakia
1,65--69,Female,2020,184.7,SK,Slovakia
3,40--44,Female,2085,143.4,SK,Slovakia
1,65--69,Male,1960,46,SK,Slovakia
3,20--24,Female,1950,153,SK,Slovakia
1,5--9,Female,2020,138.5,SK,Slovakia
3,70--74,Female,2010,100.9,SK,Slovakia
2,50--54,Female,2030,218.4,SK,Slovakia
2,45--49,Female,1950,113.2,SK,Slovakia
3,0--4,Both,2100,339.7,SK,Slovakia
3,15--19,Both,1970,463.5,SK,Slovakia
3,30--34,Male,2085,160.9,SK,Slovakia
1,75--79,Female,2030,157.2,SK,Slovakia
3,30--34,Both,2025,358.4,SK,Slovakia
2,25--29,Both,2100,180,SK,Slovakia
3,80--84,Both,2085,157.9,SK,Slovakia
1,0--4,Both,2040,166.3,SK,Slovakia
2,55--59,Both,2025,334.3,SK,Slovakia
1,50--54,Both,2100,152.5,SK,Slovakia
3,5--9,Male,2090,170.4,SK,Slovakia
2,All,Male,2085,1996.3,SK,Slovakia
1,65--69,Male,2030,151.4,SK,Slovakia
3,40--44,Male,2095,160,SK,Slovakia
2,40--44,Male,2065,130,SK,Slovakia
2,30--34,Male,2090,103.8,SK,Slovakia
1,5--9,Male,2030,116.4,SK,Slovakia
3,75--79,Male,2100,110.8,SK,Slovakia
2,60--64,Male,2015,167.5,SK,Slovakia
1,55--59,Male,2090,86,SK,Slovakia
1,40--44,Male,2035,178.2,SK,Slovakia
2,100+,Male,2100,13.9,SK,Slovakia
1,70--74,Female,2020,138.3,SK,Slovakia
3,45--49,Female,2085,137.6,SK,Slovakia
1,70--74,Male,1960,34,SK,Slovakia
3,25--29,Female,1950,156.2,SK,Slovakia
1,10--14,Female,2020,137.5,SK,Slovakia
3,75--79,Female,2010,87.6,SK,Slovakia
2,55--59,Female,2030,192.7,SK,Slovakia
2,50--54,Female,1950,97.3,SK,Slovakia
3,5--9,Both,2100,339.4,SK,Slovakia
3,20--24,Both,1970,358.4,SK,Slovakia
3,35--39,Male,2085,156.2,SK,Slovakia
1,80--84,Female,2030,101.8,SK,Slovakia
3,35--39,Both,2025,404.7,SK,Slovakia
2,30--34,Both,2100,183.1,SK,Slovakia
3,85--89,Both,2085,120,SK,Slovakia
1,5--9,Both,2040,175.3,SK,Slovakia
2,60--64,Both,2025,343.9,SK,Slovakia
1,55--59,Both,2100,157.3,SK,Slovakia
3,10--14,Male,2090,165.8,SK,Slovakia
2,0--4,Male,2085,91.4,SK,Slovakia
1,70--74,Male,2030,136,SK,Slovakia
3,45--49,Male,2095,154.8,SK,Slovakia
2,45--49,Male,2065,136.6,SK,Slovakia
2,35--39,Male,2090,109.2,SK,Slovakia
1,10--14,Male,2030,131.8,SK,Slovakia
3,80--84,Male,2100,85.9,SK,Slovakia
2,65--69,Male,2015,116.9,SK,Slovakia
1,60--64,Male,2090,96.1,SK,Slovakia
1,45--49,Male,2035,200.6,SK,Slovakia
2,All,Female,2100,1969.4,SK,Slovakia
